cd_municipio_7,regional_saude,nm_cidade,uf_municipio,nm_regiao,cidades_habitantes,id_singular,reg_ans
1502954,Serra dos Carajás,Eldorado do Carajás,PA,Norte,29287,029,368555
1503002,Calha Norte,Faro,PA,Norte,9167,029,368555
1503044,Araguaia,Floresta do Araguaia,PA,Norte,18595,029,368555
1503077,Rodovia BR 010,Garrafão do Norte,PA,Norte,25558,029,368555
1503093,Lago Tucuruí,Goianésia do Pará,PA,Norte,26703,029,368555
1503101,Marajó Ocidental,Gurupá,PA,Norte,34137,029,368555
1503200,Rio Guamá,Igarapé-Açu,PA,Norte,37925,029,368555
1503309,Alça Viária,Igarapé-Miri,PA,Norte,69446,029,368555
1503408,Rio Guamá,Inhangapi,PA,Norte,10784,029,368555
1503457,Rodovia BR 010,Ipixuna do Pará,PA,Norte,29264,029,368555
1503507,Rodovia BR 010,Irituia,PA,Norte,32740,029,368555
1503606,Rio Tapajós,Itaituba,PA,Norte,135369,029,368555
1503705,Itacaiúnas Tocantins,Itupiranga,PA,Norte,52201,029,368555
1503754,Rio Tapajós,Jacareacanga,PA,Norte,26579,029,368555
1503804,Itacaiúnas Tocantins,Jacundá,PA,Norte,37726,029,368555
1503903,Calha Norte,Juruti,PA,Norte,54255,029,368555
1504000,Baixo Tocantins,Limoeiro do Ajuru,PA,Norte,32088,029,368555
1504059,Rodovia BR 010,Mãe do Rio,PA,Norte,37473,029,368555
1504109,Rio Guamá,Magalhães Barata,PA,Norte,8439,029,368555
1504208,Itacaiúnas Tocantins,Marabá,PA,Norte,290975,029,368555
1504307,Rio Guamá,Maracanã,PA,Norte,27129,029,368555
1504406,Rio Guamá,Marapanim,PA,Norte,28159,029,368555
1504422,Metropolitana,Marituba,PA,Norte,119437,029,368555
1504455,Rodovia Transamazônica,Medicilândia,PA,Norte,28677,029,368555
1504505,Marajó Ocidental,Melgaço,PA,Norte,30080,029,368555
1504604,Baixo Tocantins,Mocajuba,PA,Norte,28903,029,368555
1504703,Alça Viária,Moju,PA,Norte,91760,029,368555
1504752,Mojuí dos Campos,Mojuí dos Campos,PA,Norte,25818,029,368555
1504802,Baixo Amazonas,Monte Alegre,PA,Norte,64002,029,368555
1504901,Marajó Oriental,Muaná,PA,Norte,49648,029,368555
1504950,Rodovia BR 010,Nova Esperança do Piriá,PA,Norte,21304,029,368555
1504976,Itacaiúnas Tocantins,Nova Ipixuna,PA,Norte,14400,029,368555
1505007,Bacia Atlântico-Caetés,Nova Timboteua,PA,Norte,13175,029,368555
1505031,Rio Tapajós,Novo Progresso,PA,Norte,37054,029,368555
1505064,Lago Tucuruí,Novo Repartimento,PA,Norte,63796,029,368555
1505106,Calha Norte,Óbidos,PA,Norte,55527,029,368555
1505205,Baixo Tocantins,Oeiras do Pará,PA,Norte,36734,029,368555
1505304,Calha Norte,Oriximiná,PA,Norte,72889,029,368555
1505403,Bacia Atlântico-Caetés,Ourém,PA,Norte,18783,029,368555
1505437,Araguaia-Xingu,Ourilândia do Norte,PA,Norte,35252,029,368555
1505486,Rodovia Transamazônica,Pacajá,PA,Norte,43741,029,368555
1505494,Serra das Andorinhas,Palestina do Pará,PA,Norte,7063,029,368555
1505502,Rodovia BR 010,Paragominas,PA,Norte,113498,029,368555
1505536,Serra dos Carajás,Parauapebas,PA,Norte,305771,029,368555
1505551,Planalto do Araguaia,Pau D'Arco,PA,Norte,7354,029,368555
1505601,Bacia Atlântico-Caetés,Peixe-Boi,PA,Norte,8686,029,368555
1505635,Serra das Andorinhas,Piçarra,PA,Norte,13366,029,368555
1505650,Baixo Amazonas,Placas,PA,Norte,18510,029,368555
1505700,Marajó Oriental,Ponta de Pedras,PA,Norte,25736,029,368555
1505809,Marajó Ocidental,Portel,PA,Norte,67580,029,368555
1505908,Rodovia Transamazônica,Porto de Moz,PA,Norte,44121,029,368555
1506005,Baixo Amazonas,Prainha,PA,Norte,38733,029,368555
1506104,Bacia Atlântico-Caetés,Primavera,PA,Norte,11379,029,368555
1506112,Bacia Atlântico-Caetés,Quatipuru,PA,Norte,11838,029,368555
1506138,Planalto do Araguaia,Redenção,PA,Norte,92694,029,368555
1506161,Entre Rios,Rio Maria,PA,Norte,19190,029,368555
1506187,Rodovia BR 222,Rondon do Pará,PA,Norte,57031,029,368555
1506195,Baixo Amazonas,Rurópolis,PA,Norte,37198,029,368555
1506203,Bacia Atlântico-Caetés,Salinópolis,PA,Norte,48663,029,368555
1506302,Marajó Oriental,Salvaterra,PA,Norte,25687,029,368555
1506351,Metropolitana,Santa Bárbara do Pará,PA,Norte,22530,029,368555
1506401,Marajó Oriental,Santa Cruz do Arari,PA,Norte,7626,029,368555
1506500,Rodovia PA-140/Rio Capim,Santa Izabel do Pará,PA,Norte,79195,029,368555
1506559,Bacia Atlântico-Caetés,Santa Luzia do Pará,PA,Norte,21295,029,368555
1506583,Araguaia,Santa Maria das Barreiras,PA,Norte,17065,029,368555
1506609,Rodovia BR 010,Santa Maria do Pará,PA,Norte,25815,029,368555
1506708,Planalto do Araguaia,Santana do Araguaia,PA,Norte,30455,029,368555
1506807,Baixo Amazonas,Santarém,PA,Norte,360871,029,368555
1506906,Bacia Atlântico-Caetés,Santarém Novo,PA,Norte,6355,029,368555
1507003,Rodovia PA-140/Rio Guajará-Mirim,Santo Antônio do Tauá,PA,Norte,29234,029,368555
1507102,Rodovia PA-140/Rio Guajará-Mirim,São Caetano de Odivelas,PA,Norte,17258,029,368555
1507151,Serra das Andorinhas,São Domingos do Araguaia,PA,Norte,21555,029,368555
1507201,Rio Guamá,São Domingos do Capim,PA,Norte,32554,029,368555
1507300,Araguaia-Xingu,São Félix do Xingu,PA,Norte,64651,029,368555
1507409,Rio Guamá,São Francisco do Pará,PA,Norte,15429,029,368555
1507458,Serra das Andorinhas,São Geraldo do Araguaia,PA,Norte,24929,029,368555
1507466,Rio Guamá,São João da Ponta,PA,Norte,4470,029,368555
1507474,Bacia Atlântico-Caetés,São João de Pirabas,PA,Norte,21477,029,368555
1507508,Serra das Andorinhas,São João do Araguaia,PA,Norte,14293,029,368555
1507607,Rodovia BR 010,São Miguel do Guamá,PA,Norte,55970,029,368555
1507706,Marajó Oriental,São Sebastião da Boa Vista,PA,Norte,27651,029,368555
1507755,Entre Rios,Sapucaia,PA,Norte,6212,029,368555
1507805,Rodovia Transamazônica,Senador José Porfírio,PA,Norte,24989,029,368555
1507904,Marajó Oriental,Soure,PA,Norte,25315,029,368555
1507953,Alça Viária,Tailândia,PA,Norte,75290,029,368555
1507961,Rio Guamá,Terra Alta,PA,Norte,10837,029,368555
1507979,Calha Norte,Terra Santa,PA,Norte,19792,029,368555
1508001,Rodovia PA-140/Rio Capim,Tomé-Açu,PA,Norte,73058,029,368555
1508035,Bacia Atlântico-Caetés,Tracuateua,PA,Norte,30494,029,368555
1508050,Rio Tapajós,Trairão,PA,Norte,15550,029,368555
1508084,Araguaia-Xingu,Tucumã,PA,Norte,42883,029,368555
1508100,Lago Tucuruí,Tucuruí,PA,Norte,96119,029,368555
1508126,Rodovia BR 010,Ulianópolis,PA,Norte,39360,029,368555
1508159,Rodovia Transamazônica,Uruará,PA,Norte,45962,029,368555
1508209,Rodovia PA-140/Rio Guajará-Mirim,Vigia,PA,Norte,54062,029,368555
1508308,Bacia Atlântico-Caetés,Viseu,PA,Norte,62189,029,368555
1508357,Rodovia Transamazônica,Vitória do Xingu,PA,Norte,16552,029,368555
1508407,Entre Rios,Xinguara,PA,Norte,57768,029,368555
1600055,I Regional de Saúde,Serra do Navio,AP,Norte,5003,138,365785
1600105,II Regional de Saúde,Amapá,AP,Norte,8440,138,365785
1600154,I Regional de Saúde,Pedra Branca do Amapari,AP,Norte,13888,138,365785
1600204,II Regional de Saúde,Calçoene,AP,Norte,11461,138,365785
1600212,I Regional de Saúde,Cutias,AP,Norte,4723,138,365785
1600238,I Regional de Saúde,Ferreira Gomes,AP,Norte,7184,138,365785
1600253,I Regional de Saúde,Itaubal,AP,Norte,6097,138,365785
1600279,I Regional de Saúde,Laranjal do Jari,AP,Norte,37872,138,365785
1600303,I Regional de Saúde,Macapá,AP,Norte,489676,138,365785
1600402,I Regional de Saúde,Mazagão,AP,Norte,23773,138,365785
1600501,I Regional de Saúde,Oiapoque,AP,Norte,30786,138,365785
1600535,I Regional de Saúde,Porto Grande,AP,Norte,19048,138,365785
1600550,II Regional de Saúde,Pracuúba,AP,Norte,4048,138,365785
1600600,I Regional de Saúde,Santana,AP,Norte,118803,138,365785
1600709,II Regional de Saúde,Tartarugalzinho,AP,Norte,13816,138,365785
1600808,I Regional de Saúde,Vitória do Jari,AP,Norte,11899,138,365785
1700251,Região de Saúde do Cantão,Abreulândia,TO,Norte,2682,001,314315
1700301,Região de Saúde Portal do Bico,Aguiarnópolis,TO,Norte,4502,001,314315
1700350,Região de Saúde Centro-Sul,Aliança do Tocantins,TO,Norte,5196,001,314315
1700400,Região de Saúde Sudeste,Almas,TO,Norte,6483,001,314315
1700707,Região de Saúde Centro-Sul,Alvorada,TO,Norte,9128,001,314315
1701002,Região de Saúde do Médio Araguaia,Ananás,TO,Norte,10700,001,314315
1701051,Região de Saúde do Médio Araguaia,Angico,TO,Norte,2903,001,314315
1701101,Região de Saúde do Capim Dourado,Aparecida do Rio Negro,TO,Norte,5110,001,314315
1701309,Região de Saúde Médio Norte,Aragominas,TO,Norte,5330,001,314315
1701903,Região de Saúde do Cantão,Araguacema,TO,Norte,6022,001,314315
1702000,Região de Saúde Centro-Sul,Araguaçu,TO,Norte,8242,001,314315
1702109,Região de Saúde Médio Norte,Araguaína,TO,Norte,183024,001,314315
1702158,Região de Saúde do Médio Araguaia,Araguanã,TO,Norte,4300,001,314315
1702208,Região de Saúde Bico do Papagaio,Araguatins,TO,Norte,33286,001,314315
1702307,Região de Saúde de Araguaia-Tocantins,Arapoema,TO,Norte,5488,001,314315
1702406,Região de Saúde Extremo Sudeste,Arraias,TO,Norte,10511,001,314315
1702554,Região de Saúde Bico do Papagaio,Augustinópolis,TO,Norte,18237,001,314315
1702703,Região de Saúde Extremo Sudeste,Aurora do Tocantins,TO,Norte,3418,001,314315
1702901,Região de Saúde Bico do Papagaio,Axixá do Tocantins,TO,Norte,10732,001,314315
1703008,Região de Saúde Médio Norte,Babaçulândia,TO,Norte,7636,001,314315
1703057,Região de Saúde de Araguaia-Tocantins,Bandeirantes do Tocantins,TO,Norte,3555,001,314315
1703073,Região de Saúde Médio Norte,Barra do Ouro,TO,Norte,4667,001,314315
1703107,Região de Saúde do Cantão,Barrolândia,TO,Norte,4890,001,314315
1703206,Região de Saúde de Araguaia-Tocantins,Bernardo Sayão,TO,Norte,4307,001,314315
1703305,Região de Saúde Cultura do Cerrado,Bom Jesus do Tocantins,TO,Norte,4201,001,314315
1703602,Região de Saúde de Araguaia-Tocantins,Brasilândia do Tocantins,TO,Norte,2013,001,314315
1703701,Região de Saúde de Porto Nacional,Brejinho de Nazaré,TO,Norte,4774,001,314315
1703800,Região de Saúde Bico do Papagaio,Buriti do Tocantins,TO,Norte,10696,001,314315
1703826,Região de Saúde do Médio Araguaia,Cachoeirinha,TO,Norte,1982,001,314315
1703842,Região de Saúde Médio Norte,Campos Lindos,TO,Norte,8990,001,314315
1703867,Região de Saúde Centro-Sul,Cariri do Tocantins,TO,Norte,4166,001,314315
1703883,Região de Saúde Médio Norte,Carmolândia,TO,Norte,2242,001,314315
1703891,Região de Saúde Bico do Papagaio,Carrasco Bonito,TO,Norte,3344,001,314315
1703909,Região de Saúde do Cantão,Caseara,TO,Norte,5028,001,314315
1704105,Região de Saúde Cultura do Cerrado,Centenário,TO,Norte,2111,001,314315
1704600,Região de Saúde do Cantão,Chapada de Areia,TO,Norte,1574,001,314315
1705102,Região de Saúde de Porto Nacional,Chapada da Natividade,TO,Norte,3176,001,314315
1705508,Região de Saúde de Araguaia-Tocantins,Colinas do Tocantins,TO,Norte,36209,001,314315
1705557,Região de Saúde Extremo Sudeste,Combinado,TO,Norte,4906,001,314315
1705607,Região de Saúde Extremo Sudeste,Conceição do Tocantins,TO,Norte,3942,001,314315
1706001,Região de Saúde de Araguaia-Tocantins,Couto Magalhães,TO,Norte,5540,001,314315
1706100,Região de Saúde do Cantão,Cristalândia,TO,Norte,6392,001,314315
1706258,Região de Saúde Centro-Sul,Crixás do Tocantins,TO,Norte,1494,001,314315
1706506,Região de Saúde Portal do Bico,Darcinópolis,TO,Norte,6093,001,314315
1707009,Região de Saúde Sudeste,Dianópolis,TO,Norte,17966,001,314315
1707108,Região de Saúde do Cantão,Divinópolis do Tocantins,TO,Norte,7343,001,314315
1707207,Região de Saúde do Cantão,Dois Irmãos do Tocantins,TO,Norte,6352,001,314315
1707306,Região de Saúde Centro-Sul,Dueré,TO,Norte,4304,001,314315
1707405,Região de Saúde Bico do Papagaio,Esperantina,TO,Norte,7385,001,314315
1707553,Região de Saúde de Porto Nacional,Fátima,TO,Norte,3503,001,314315
1707652,Região de Saúde Centro-Sul,Figueirópolis,TO,Norte,5334,001,314315
1707702,Região de Saúde Médio Norte,Filadélfia,TO,Norte,7784,001,314315
1708205,Região de Saúde Centro-Sul,Formoso do Araguaia,TO,Norte,19473,001,314315
1708254,Região de Saúde de Lobo Guará,Tabocão,TO,Norte,3741,001,314315
1708304,Região de Saúde de Lobo Guará,Goianorte,TO,Norte,4832,001,314315
1709005,Região de Saúde Médio Norte,Goiatins,TO,Norte,12851,001,314315
1709302,Região de Saúde de Lobo Guará,Guaraí,TO,Norte,25831,001,314315
1709500,Região de Saúde Centro-Sul,Gurupi,TO,Norte,90209,001,314315
1709807,Região de Saúde de Porto Nacional,Ipueiras,TO,Norte,1626,001,314315
1710508,Região de Saúde de Lobo Guará,Itacajá,TO,Norte,6959,001,314315
1710706,Região de Saúde Bico do Papagaio,Itaguatins,TO,Norte,5160,001,314315
1710904,Região de Saúde de Araguaia-Tocantins,Itapiratins,TO,Norte,3685,001,314315
1711100,Região de Saúde de Lobo Guará,Itaporã do Tocantins,TO,Norte,2464,001,314315
1711506,Região de Saúde do Sul Angical,Jaú do Tocantins,TO,Norte,3396,001,314315
1711803,Região de Saúde de Araguaia-Tocantins,Juarina,TO,Norte,2308,001,314315
1711902,Região de Saúde do Cantão,Lagoa da Confusão,TO,Norte,16629,001,314315
1711951,Região de Saúde do Capim Dourado,Lagoa do Tocantins,TO,Norte,3613,001,314315
1712009,Região de Saúde do Capim Dourado,Lajeado,TO,Norte,3559,001,314315
1712157,Região de Saúde Extremo Sudeste,Lavandeira,TO,Norte,1676,001,314315
1712405,Região de Saúde do Capim Dourado,Lizarda,TO,Norte,2950,001,314315
1712454,Região de Saúde Portal do Bico,Luzinópolis,TO,Norte,2811,001,314315
1712504,Região de Saúde do Cantão,Marianópolis do Tocantins,TO,Norte,4793,001,314315
1712702,Região de Saúde de Porto Nacional,Mateiros,TO,Norte,2922,001,314315
1712801,Região de Saúde Bico do Papagaio,Maurilândia do Tocantins,TO,Norte,3171,001,314315
1713205,Região de Saúde de Miracema,Miracema do Tocantins,TO,Norte,18679,001,314315
1713304,Região de Saúde de Miracema,Miranorte,TO,Norte,13073,001,314315
1713601,Região de Saúde de Porto Nacional,Monte do Carmo,TO,Norte,5667,001,314315
1713700,Região de Saúde do Cantão,Monte Santo do Tocantins,TO,Norte,2521,001,314315
1713809,Região de Saúde Portal do Bico,Palmeiras do Tocantins,TO,Norte,4850,001,314315
1713957,Região de Saúde Médio Norte,Muricilândia,TO,Norte,3501,001,314315
1714203,Região de Saúde de Porto Nacional,Natividade,TO,Norte,8956,001,314315
1714302,Região de Saúde Portal do Bico,Nazaré,TO,Norte,4672,001,314315
1714880,Região de Saúde Médio Norte,Nova Olinda,TO,Norte,10600,001,314315
1715002,Região de Saúde do Cantão,Nova Rosalândia,TO,Norte,3382,001,314315
1715101,Região de Saúde do Capim Dourado,Novo Acordo,TO,Norte,4118,001,314315
1715150,Região de Saúde Extremo Sudeste,Novo Alegre,TO,Norte,1817,001,314315
1715259,Região de Saúde Sudeste,Novo Jardim,TO,Norte,2251,001,314315
1715507,Região de Saúde do Cantão,Oliveira de Fátima,TO,Norte,1220,001,314315
1715705,Região de Saúde de Araguaia-Tocantins,Palmeirante,TO,Norte,4905,001,314315
1715754,Região de Saúde do Sul Angical,Palmeirópolis,TO,Norte,7104,001,314315
1716109,Região de Saúde do Cantão,Paraíso do Tocantins,TO,Norte,55704,001,314315
1716208,Região de Saúde Extremo Sudeste,Paranã,TO,Norte,10877,001,314315
1716307,Região de Saúde Médio Norte,Pau D'Arco,TO,Norte,4057,001,314315
1716505,Região de Saúde Cultura do Cerrado,Pedro Afonso,TO,Norte,14895,001,314315
1716604,Região de Saúde do Sul Angical,Peixe,TO,Norte,9384,001,314315
1716653,Região de Saúde de Lobo Guará,Pequizeiro,TO,Norte,5035,001,314315
1716703,Região de Saúde de Lobo Guará,Colméia,TO,Norte,9155,001,314315
1717008,Região de Saúde de Porto Nacional,Pindorama do Tocantins,TO,Norte,4599,001,314315
1717206,Região de Saúde do Médio Araguaia,Piraquê,TO,Norte,2229,001,314315
1717503,Região de Saúde do Cantão,Pium,TO,Norte,7408,001,314315
1717800,Região de Saúde Sudeste,Ponte Alta do Bom Jesus,TO,Norte,4280,001,314315
1717909,Região de Saúde de Porto Nacional,Ponte Alta do Tocantins,TO,Norte,7874,001,314315
1718006,Região de Saúde Sudeste,Porto Alegre do Tocantins,TO,Norte,2960,001,314315
1718204,Região de Saúde de Porto Nacional,Porto Nacional,TO,Norte,69551,001,314315
1718303,Região de Saúde Bico do Papagaio,Praia Norte,TO,Norte,9552,001,314315
1718402,Região de Saúde de Lobo Guará,Presidente Kennedy,TO,Norte,3016,001,314315
1718451,Região de Saúde do Cantão,Pugmil,TO,Norte,2223,001,314315
1718501,Região de Saúde Cultura do Cerrado,Recursolândia,TO,Norte,3454,001,314315
1718550,Região de Saúde do Médio Araguaia,Riachinho,TO,Norte,4029,001,314315
1718659,Região de Saúde Sudeste,Rio da Conceição,TO,Norte,1827,001,314315
1718709,Região de Saúde de Miracema,Rio dos Bois,TO,Norte,2845,001,314315
1718758,Região de Saúde de Miracema,Rio Sono,TO,Norte,4718,001,314315
1718808,Região de Saúde Bico do Papagaio,Sampaio,TO,Norte,4397,001,314315
1718840,Região de Saúde Centro-Sul,Sandolândia,TO,Norte,3900,001,314315
1718865,Região de Saúde Médio Norte,Santa Fé do Araguaia,TO,Norte,7533,001,314315
1718881,Região de Saúde Cultura do Cerrado,Santa Maria do Tocantins,TO,Norte,2716,001,314315
1718899,Região de Saúde Centro-Sul,Santa Rita do Tocantins,TO,Norte,2299,001,314315
1718907,Região de Saúde de Porto Nacional,Santa Rosa do Tocantins,TO,Norte,4799,001,314315
1719004,Região de Saúde do Capim Dourado,Santa Tereza do Tocantins,TO,Norte,2907,001,314315
1720002,Região de Saúde Portal do Bico,Santa Terezinha do Tocantins,TO,Norte,2461,001,314315
1720101,Região de Saúde Bico do Papagaio,São Bento do Tocantins,TO,Norte,6004,001,314315
1720150,Região de Saúde do Capim Dourado,São Félix do Tocantins,TO,Norte,1897,001,314315
1720200,Região de Saúde Bico do Papagaio,São Miguel do Tocantins,TO,Norte,14116,001,314315
1720259,Região de Saúde do Sul Angical,São Salvador do Tocantins,TO,Norte,2356,001,314315
1720309,Região de Saúde Bico do Papagaio,São Sebastião do Tocantins,TO,Norte,4182,001,314315
1720499,Região de Saúde do Sul Angical,São Valério,TO,Norte,4554,001,314315
1720655,Região de Saúde de Porto Nacional,Silvanópolis,TO,Norte,5259,001,314315
1720804,Região de Saúde Bico do Papagaio,Sítio Novo do Tocantins,TO,Norte,11446,001,314315
1720853,Região de Saúde Centro-Sul,Sucupira,TO,Norte,1591,001,314315
1720903,Região de Saúde Sudeste,Taguatinga,TO,Norte,14199,001,314315
1720937,Região de Saúde Sudeste,Taipas do Tocantins,TO,Norte,2092,001,314315
1720978,Região de Saúde Centro-Sul,Talismã,TO,Norte,2505,001,314315
1721000,Região de Saúde do Capim Dourado,Palmas,TO,Norte,328499,001,314315
1721109,Região de Saúde de Miracema,Tocantínia,TO,Norte,7802,001,314315
1721208,Região de Saúde Portal do Bico,Tocantinópolis,TO,Norte,23225,001,314315
1721257,Região de Saúde Cultura do Cerrado,Tupirama,TO,Norte,2024,001,314315
1721307,Região de Saúde de Araguaia-Tocantins,Tupiratins,TO,Norte,1886,001,314315
1722081,Região de Saúde Médio Norte,Wanderlândia,TO,Norte,10734,001,314315
1722107,Região de Saúde do Médio Araguaia,Xambioá,TO,Norte,10636,001,314315
2100055,Carajás,Açailândia,MA,Nordeste,110611,029,368555
2100105,Alto Munim,Afonso Cunha,MA,Nordeste,6303,029,368555
2100154,Delta do Parnaíba,Água Doce do Maranhão,MA,Nordeste,12461,029,368555
2100204,Pericumã,Alcântara,MA,Nordeste,18721,029,368555
2100303,Timbiras,Aldeias Altas,MA,Nordeste,23776,029,368555
2100402,Mearim,Altamira do Maranhão,MA,Nordeste,6549,029,368555
2100436,Cocais,Alto Alegre do Maranhão,MA,Nordeste,24528,029,368555
2100477,Pindaré,Alto Alegre do Pindaré,MA,Nordeste,26321,029,368555
2100501,Gerais de Balsas,Alto Parnaíba,MA,Nordeste,11392,029,368555
2100550,Gurupi,Amapá do Maranhão,MA,Nordeste,7380,029,368555
2100600,Tocantins,Amarante do Maranhão,MA,Nordeste,38335,029,368555
2100709,Baixo Itapecuru,Anajatuba,MA,Nordeste,26250,029,368555
2100808,Alto Munim,Anapurus,MA,Nordeste,14113,029,368555
2100832,Litoral Ocidental,Apicum-Açu,MA,Nordeste,18033,029,368555
2100873,Alto Turi,Araguanã,MA,Nordeste,11297,029,368555
2100907,Delta do Parnaíba,Araioses,MA,Nordeste,40231,029,368555
2100956,Serras,Arame,MA,Nordeste,26089,029,368555
2101004,Eixos Rodo-Ferroviários,Arari,MA,Nordeste,30555,029,368555
2101103,Baixo Munim,Axixá,MA,Nordeste,12091,029,368555
2101202,Mearim,Bacabal,MA,Nordeste,107755,029,368555
2101251,Baixo Munim,Bacabeira,MA,Nordeste,17459,029,368555
2101301,Litoral Ocidental,Bacuri,MA,Nordeste,16591,029,368555
2101350,Baixada Maranhense,Bacurituba,MA,Nordeste,5375,029,368555
2101400,Gerais de Balsas,Balsas,MA,Nordeste,105974,029,368555
2101509,Sertão Maranhense,Barão de Grajaú,MA,Nordeste,19493,029,368555
2101608,Guajajaras,Barra do Corda,MA,Nordeste,87757,029,368555
2101707,Lençóis Maranhenses,Barreirinhas,MA,Nordeste,68234,029,368555
2101731,Alto Munim,Belágua,MA,Nordeste,8751,029,368555
2101772,Pindaré,Bela Vista do Maranhão,MA,Nordeste,12104,029,368555
2101806,Baixo Balsas,Benedito Leite,MA,Nordeste,5599,029,368555
2101905,Pericumã,Bequimão,MA,Nordeste,19968,029,368555
2101939,Médio Mearim,Bernardo do Mearim,MA,Nordeste,5989,029,368555
2101970,Baixo Turi,Boa Vista do Gurupi,MA,Nordeste,7781,029,368555
2102002,Pindaré,Bom Jardim,MA,Nordeste,33936,029,368555
2102036,Carajás,Bom Jesus das Selvas,MA,Nordeste,29606,029,368555
2102077,Mearim,Bom Lugar,MA,Nordeste,12371,029,368555
2102101,Delta do Parnaíba,Brejo,MA,Nordeste,35354,029,368555
2102150,Mearim,Brejo de Areia,MA,Nordeste,9363,029,368555
2102200,Alto Munim,Buriti,MA,Nordeste,30866,029,368555
2102309,Alpercatas,Buriti Bravo,MA,Nordeste,22938,029,368555
2102325,Carajás,Buriticupu,MA,Nordeste,56733,029,368555
2102358,Tocantins,Buritirana,MA,Nordeste,13125,029,368555
2102374,Baixo Munim,Cachoeira Grande,MA,Nordeste,10032,029,368555
2102408,Baixada Maranhense,Cajapió,MA,Nordeste,10336,029,368555
2102507,Lagos,Cajari,MA,Nordeste,16680,029,368555
2102556,Chapada das Mesas,Campestre do Maranhão,MA,Nordeste,12536,029,368555
2102606,Gurupi,Cândido Mendes,MA,Nordeste,20440,029,368555
2102705,Eixos Rodo-Ferroviários,Cantanhede,MA,Nordeste,25059,029,368555
2102754,Flores,Capinzal do Norte,MA,Nordeste,11681,029,368555
2102804,Chapada das Mesas,Carolina,MA,Nordeste,24619,029,368555
2102903,Gurupi,Carutapera,MA,Nordeste,24906,029,368555
2103000,Timbiras,Caxias,MA,Nordeste,163546,029,368555
2103109,Litoral Ocidental,Cedral,MA,Nordeste,10446,029,368555
2103125,Litoral Ocidental,Central do Maranhão,MA,Nordeste,7220,029,368555
2103158,Baixo Turi,Centro do Guilherme,MA,Nordeste,12693,029,368555
2103174,Baixo Turi,Centro Novo do Maranhão,MA,Nordeste,16477,029,368555
2103208,Alto Munim,Chapadinha,MA,Nordeste,84395,029,368555
2103257,Carajás,Cidelândia,MA,Nordeste,13141,029,368555
2103307,Cocais,Codó,MA,Nordeste,118283,029,368555
2103406,Timbiras,Coelho Neto,MA,Nordeste,42841,029,368555
2103505,Alpercatas,Colinas,MA,Nordeste,41788,029,368555
2103554,Mearim,Conceição do Lago-Açu,MA,Nordeste,15278,029,368555
2103604,Cocais,Coroatá,MA,Nordeste,61337,029,368555
2103703,Litoral Ocidental,Cururupu,MA,Nordeste,32602,029,368555
2103752,Tocantins,Davinópolis,MA,Nordeste,14828,029,368555
2103802,Flores,Dom Pedro,MA,Nordeste,23594,029,368555
2103901,Timbiras,Duque Bacelar,MA,Nordeste,10443,029,368555
2104008,Médio Mearim,Esperantinópolis,MA,Nordeste,18734,029,368555
2104057,Chapada das Mesas,Estreito,MA,Nordeste,34321,029,368555
2104073,Chapada das Mesas,Feira Nova do Maranhão,MA,Nordeste,8237,029,368555
2104081,Guajajaras,Fernando Falcão,MA,Nordeste,11219,029,368555
2104099,Serras,Formosa da Serra Negra,MA,Nordeste,18150,029,368555
2104107,Gerais de Balsas,Fortaleza dos Nogueiras,MA,Nordeste,12963,029,368555
2104206,Alpercatas,Fortuna,MA,Nordeste,17347,029,368555
2104305,Gurupi,Godofredo Viana,MA,Nordeste,10424,029,368555
2104404,Flores,Gonçalves Dias,MA,Nordeste,17580,029,368555
2104503,Flores,Governador Archer,MA,Nordeste,10476,029,368555
2104552,Tocantins,Governador Edison Lobão,MA,Nordeste,18963,029,368555
2104602,Pré-Amazônia,Governador Eugênio Barros,MA,Nordeste,14264,029,368555
2104628,Pré-Amazônia,Governador Luiz Rocha,MA,Nordeste,7216,029,368555
2104651,Alto Turi,Governador Newton Bello,MA,Nordeste,10993,029,368555
2104677,Baixo Turi,Governador Nunes Freire,MA,Nordeste,23526,029,368555
2104701,Pré-Amazônia,Graça Aranha,MA,Nordeste,6160,029,368555
2104800,Serras,Grajaú,MA,Nordeste,76837,029,368555
2104909,Litoral Ocidental,Guimarães,MA,Nordeste,10439,029,368555
2105005,Lençóis Maranhenses,Humberto de Campos,MA,Nordeste,26550,029,368555
2105104,Baixo Munim,Icatu,MA,Nordeste,25332,029,368555
2105153,Pindaré,Igarapé do Meio,MA,Nordeste,14383,029,368555
2105203,Médio Mearim,Igarapé Grande,MA,Nordeste,10461,029,368555
2105302,Tocantins,Imperatriz,MA,Nordeste,285806,029,368555
2105351,Serras,Itaipava do Grajaú,MA,Nordeste,14142,029,368555
2105401,Baixo Itapecuru,Itapecuru Mirim,MA,Nordeste,62264,029,368555
2105427,Carajás,Itinga do Maranhão,MA,Nordeste,22896,029,368555
2105450,Alpercatas,Jatobá,MA,Nordeste,7593,029,368555
2105476,Guajajaras,Jenipapo dos Vieiras,MA,Nordeste,17529,029,368555
2105500,Tocantins,João Lisboa,MA,Nordeste,25311,029,368555
2105609,Flores,Joselândia,MA,Nordeste,15227,029,368555
2105658,Baixo Turi,Junco do Maranhão,MA,Nordeste,5282,029,368555
